family,contrast,metric,endpoint,epoch,noise_level,effect_definition,higher_is_better,raw_estimate,raw_ci_low,raw_ci_high,favorable_estimate,favorable_ci_low,favorable_ci_high,bootstrap_replicates,bootstrap_seed,n_training_seeds,n_paired_complexes,favorable_seed_directions,zero_seed_directions
M_chem_epoch_x_noise,Transfer-All-minus-Transfer-NonSurface,delta_RMSD_1step,epoch_x_noise,150,0.3,paired shuffled-chemistry sensitivity interaction,True,-0.0001295555277844265,-0.00178925618378708,0.0014084423428990817,-0.0001295555277844265,-0.00178925618378708,0.0014084423428990817,10000,20260903,3,89,2,0
M_chem_epoch_x_noise,Transfer-All-minus-Transfer-NonSurface,delta_RMSD_1step,epoch_x_noise,150,0.6,paired shuffled-chemistry sensitivity interaction,True,-0.0028502984244438982,-0.010257257716480426,0.004667940703327307,-0.0028502984244438982,-0.010257257716480426,0.004667940703327307,10000,20260903,3,89,1,0
M_chem_epoch_x_noise,Transfer-All-minus-Transfer-NonSurface,delta_RMSD_1step,epoch_x_noise,150,0.9,paired shuffled-chemistry sensitivity interaction,True,-0.0011997380957074163,-0.011002446477617663,0.0085596626375059,-0.0011997380957074163,-0.011002446477617663,0.0085596626375059,10000,20260903,3,89,1,0
M_chem_epoch_x_noise,Transfer-All-minus-Transfer-NonSurface,delta_RMSD_1step,epoch_x_noise,175,0.1,paired shuffled-chemistry sensitivity interaction,True,0.0003691288060486443,-0.0004647968539765395,0.0011540864055671423,0.0003691288060486443,-0.0004647968539765395,0.0011540864055671423,10000,20260903,3,89,2,0
M_chem_epoch_x_noise,Transfer-All-minus-Transfer-NonSurface,delta_RMSD_1step,epoch_x_noise,175,0.3,paired shuffled-chemistry sensitivity interaction,True,-0.0004305386386186001,-0.0023549447015188347,0.0012367432488218414,-0.0004305386386186001,-0.0023549447015188347,0.0012367432488218414,10000,20260903,3,89,2,0
M_chem_epoch_x_noise,Transfer-All-minus-Transfer-NonSurface,delta_RMSD_1step,epoch_x_noise,175,0.6,paired shuffled-chemistry sensitivity interaction,True,-0.0038962636169156055,-0.011493056834928028,0.00445641415200169,-0.0038962636169156055,-0.011493056834928028,0.00445641415200169,10000,20260903,3,89,1,0
M_chem_epoch_x_noise,Transfer-All-minus-Transfer-NonSurface,delta_RMSD_1step,epoch_x_noise,175,0.9,paired shuffled-chemistry sensitivity interaction,True,-0.003922670088259624,-0.01522575127601112,0.007395168746717663,-0.003922670088259624,-0.01522575127601112,0.007395168746717663,10000,20260903,3,89,1,0
M_chem_epoch_x_noise,Transfer-All-minus-Transfer-NonSurface,delta_RMSD_1step,epoch_x_noise,200,0.1,paired shuffled-chemistry sensitivity interaction,True,0.00021837867503738772,-0.0007778858007620275,0.0011695113168111505,0.00021837867503738772,-0.0007778858007620275,0.0011695113168111505,10000,20260903,3,89,2,0
M_chem_epoch_x_noise,Transfer-All-minus-Transfer-NonSurface,delta_RMSD_1step,epoch_x_noise,200,0.3,paired shuffled-chemistry sensitivity interaction,True,-0.000605260518385975,-0.0025686954884557634,0.0011279993671043308,-0.000605260518385975,-0.0025686954884557634,0.0011279993671043308,10000,20260903,3,89,1,0
M_chem_epoch_x_noise,Transfer-All-minus-Transfer-NonSurface,delta_RMSD_1step,epoch_x_noise,200,0.6,paired shuffled-chemistry sensitivity interaction,True,-0.0044986690947582215,-0.010888821345566978,0.00205395089867944,-0.0044986690947582215,-0.010888821345566978,0.00205395089867944,10000,20260903,3,89,0,0
M_chem_epoch_x_noise,Transfer-All-minus-Transfer-NonSurface,delta_RMSD_1step,epoch_x_noise,200,0.9,paired shuffled-chemistry sensitivity interaction,True,-0.0064978076202330095,-0.0171798846915213,0.0037631031440201906,-0.0064978076202330095,-0.0171798846915213,0.0037631031440201906,10000,20260903,3,89,0,0
test200_task,Transfer-All-minus-Transfer-NonSurface,pose_density_lt2,fixed_EMA_epoch_200,200,,frozen test128 Transfer-All minus Transfer-NonSurface,True,0.040625,0.02395833333333333,0.06015625,0.040625,0.02395833333333333,0.06015625,10000,20260903,3,128,3,0
test200_task,Transfer-All-minus-Transfer-NonSurface,best_of_k10_lt2,fixed_EMA_epoch_200,200,,frozen test128 Transfer-All minus Transfer-NonSurface,True,0.0859375,0.03125,0.14322916666666666,0.0859375,0.03125,0.14322916666666666,10000,20260903,3,128,3,0
test200_task,Transfer-All-minus-Transfer-NonSurface,best_rmsd,fixed_EMA_epoch_200,200,,frozen test128 Transfer-All minus Transfer-NonSurface,False,-0.22009243393265535,-0.3255417519694864,-0.11795020723328116,0.22009243393265535,0.11795020723328116,0.3255417519694864,10000,20260903,3,128,3,0
