subset	fraction_pct	left	right	metric	difference_left_minus_right	ci95_low	ci95_high	unit	bootstrap_draws	resampling	ci_status	finite_bootstrap_draws
Yan72	50	Transfer-All	LeDock	pose_density_lt2_pct	-7.685185185185187	-14.815972222222227	-0.8796296296296262	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-All	LeDock	coverage_k10_lt2_pct	9.722222222222229	-2.3148148148148096	21.759259259259252	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-All	LeDock	median_best_rmsd_A	-0.3803850812778773	-0.8952972357188359	0.07475484095254276	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-All	LeDock	valid_fraction_pct	8.240740740740748	3.194444444444443	14.212962962962976	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-All	PLANTS	pose_density_lt2_pct	12.129629629629628	7.824074074074074	16.712962962962965	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-All	PLANTS	coverage_k10_lt2_pct	12.962962962962969	1.8518518518518547	24.074074074074076	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-All	PLANTS	median_best_rmsd_A	-1.1273061646112106	-2.1616321967940464	0.1731963678569602	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-All	PLANTS	valid_fraction_pct	6.944444444444443	1.3888888888888715	13.888888888888872	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-All	AutoDock-GPU	pose_density_lt2_pct	4.629629629629628	-1.0648148148148167	10.277777777777779	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-All	AutoDock-GPU	coverage_k10_lt2_pct	16.66666666666668	6.018518518518526	27.314814814814817	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-All	AutoDock-GPU	median_best_rmsd_A	-0.804583812944544	-1.426029752400167	-0.2627113259815022	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-All	AutoDock-GPU	valid_fraction_pct	1.3888888888888715	0.0	4.166666666666671	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-NonSurface	Vina	pose_density_lt2_pct	6.805555555555556	3.3796296296296306	10.324074074074076	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-NonSurface	Vina	coverage_k10_lt2_pct	10.185185185185176	-0.9259259259259238	21.296296296296294	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-NonSurface	Vina	median_best_rmsd_A	-0.7518554472868335	-1.6756890541282186	0.10208487973201051	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-NonSurface	Vina	valid_fraction_pct	12.962962962962976	5.555555555555557	20.83333333333333	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-NonSurface	rDock	pose_density_lt2_pct	-19.629629629629633	-28.936342592592595	-10.324074074074073	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-NonSurface	rDock	coverage_k10_lt2_pct	8.333333333333336	-2.7777777777777786	19.44444444444445	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-NonSurface	rDock	median_best_rmsd_A	-0.5194362722868331	-1.3083044361826874	0.13108952128100135	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-NonSurface	rDock	valid_fraction_pct	1.3888888888888715	0.0	4.166666666666671	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-NonSurface	LeDock	pose_density_lt2_pct	-14.351851851851853	-22.361111111111114	-6.898148148148149	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-NonSurface	LeDock	coverage_k10_lt2_pct	2.3148148148148096	-10.185185185185176	14.351851851851862	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-NonSurface	LeDock	median_best_rmsd_A	-0.12646961728683337	-0.6786713363191893	0.46342201805991434	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-NonSurface	LeDock	valid_fraction_pct	8.240740740740748	3.194444444444443	14.212962962962976	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-NonSurface	PLANTS	pose_density_lt2_pct	5.462962962962962	1.9444444444444464	9.120370370370368	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-NonSurface	PLANTS	coverage_k10_lt2_pct	5.55555555555555	-5.567129629629627	17.12962962962962	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-NonSurface	PLANTS	median_best_rmsd_A	-0.8733907006201667	-1.9034052797533316	0.47736267905515306	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-NonSurface	PLANTS	valid_fraction_pct	6.944444444444443	1.3888888888888715	13.888888888888872	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-NonSurface	AutoDock-GPU	pose_density_lt2_pct	-2.037037037037038	-7.962962962962964	3.472222222222223	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-NonSurface	AutoDock-GPU	coverage_k10_lt2_pct	9.25925925925926	-0.9259259259259238	19.44444444444445	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-NonSurface	AutoDock-GPU	median_best_rmsd_A	-0.5506683489535	-1.2050063877383814	0.07364612521173064	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	50	Transfer-NonSurface	AutoDock-GPU	valid_fraction_pct	1.3888888888888715	0.0	4.166666666666671	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-All	Vina	pose_density_lt2_pct	12.222222222222221	7.5925925925925934	17.037037037037035	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-All	Vina	coverage_k10_lt2_pct	17.129629629629626	5.555555555555564	28.703703703703702	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-All	Vina	median_best_rmsd_A	-0.9743774390090321	-1.930220052205456	-0.09496374513526348	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-All	Vina	valid_fraction_pct	12.962962962962976	5.555555555555557	20.83333333333333	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-All	rDock	pose_density_lt2_pct	-14.212962962962965	-23.888888888888893	-4.628472222222236	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-All	rDock	coverage_k10_lt2_pct	15.277777777777786	2.7777777777777715	27.77777777777778	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-All	rDock	median_best_rmsd_A	-0.7419582640090316	-1.4950307808496142	-0.05460597611994903	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-All	rDock	valid_fraction_pct	1.3888888888888715	0.0	4.166666666666671	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-All	LeDock	pose_density_lt2_pct	-8.935185185185187	-16.527777777777775	-1.759259259259263	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-All	LeDock	coverage_k10_lt2_pct	9.25925925925926	-2.3148148148148167	21.296296296296283	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-All	LeDock	median_best_rmsd_A	-0.3489916090090319	-0.8360135063594913	0.11870851133039932	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-All	LeDock	valid_fraction_pct	8.240740740740748	3.194444444444443	14.212962962962976	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-All	PLANTS	pose_density_lt2_pct	10.879629629629628	6.296296296296294	15.833333333333332	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-All	PLANTS	coverage_k10_lt2_pct	12.5	0.4629629629629619	24.537037037037038	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-All	PLANTS	median_best_rmsd_A	-1.0959126923423652	-2.1514533671204976	0.26420728528549675	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-All	PLANTS	valid_fraction_pct	6.944444444444443	1.3888888888888715	13.888888888888872	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-All	AutoDock-GPU	pose_density_lt2_pct	3.379629629629628	-2.59259259259259	9.305555555555554	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-All	AutoDock-GPU	coverage_k10_lt2_pct	16.20370370370371	5.092592592592588	27.77777777777777	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-All	AutoDock-GPU	median_best_rmsd_A	-0.7731903406756986	-1.4136437570471452	-0.16377179626106408	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-All	AutoDock-GPU	valid_fraction_pct	1.3888888888888715	0.0	4.166666666666671	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-NonSurface	Vina	pose_density_lt2_pct	8.055555555555554	4.120370370370371	12.175925925925927	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-NonSurface	Vina	coverage_k10_lt2_pct	5.555555555555557	-6.018518518518519	17.129629629629626	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-NonSurface	Vina	median_best_rmsd_A	-0.5461603346505974	-1.5666288915330002	0.2582398746192254	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-NonSurface	Vina	valid_fraction_pct	12.962962962962976	5.555555555555557	20.83333333333333	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-NonSurface	rDock	pose_density_lt2_pct	-18.379629629629633	-27.453703703703702	-9.444444444444443	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-NonSurface	rDock	coverage_k10_lt2_pct	3.7037037037037166	-8.333333333333336	15.740740740740733	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-NonSurface	rDock	median_best_rmsd_A	-0.313741159650597	-1.1643114631199603	0.3188146947534957	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-NonSurface	rDock	valid_fraction_pct	1.3888888888888715	0.0	4.166666666666671	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-NonSurface	LeDock	pose_density_lt2_pct	-13.101851851851855	-20.694444444444446	-5.972222222222218	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-NonSurface	LeDock	coverage_k10_lt2_pct	-2.3148148148148096	-13.888888888888893	9.25925925925926	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-NonSurface	LeDock	median_best_rmsd_A	0.07922549534940271	-0.5849145163598246	0.5548086003555619	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-NonSurface	LeDock	valid_fraction_pct	8.240740740740748	3.194444444444443	14.212962962962976	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-NonSurface	PLANTS	pose_density_lt2_pct	6.71296296296296	2.8240740740740744	10.833333333333332	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-NonSurface	PLANTS	coverage_k10_lt2_pct	0.9259259259259309	-11.1111111111111	12.962962962962962	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-NonSurface	PLANTS	median_best_rmsd_A	-0.6676955879839306	-1.7790658752976016	0.6747503576802041	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-NonSurface	PLANTS	valid_fraction_pct	6.944444444444443	1.3888888888888715	13.888888888888872	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-NonSurface	AutoDock-GPU	pose_density_lt2_pct	-0.7870370370370399	-6.111111111111111	4.444444444444445	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-NonSurface	AutoDock-GPU	coverage_k10_lt2_pct	4.62962962962964	-6.481481481481474	16.203703703703695	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-NonSurface	AutoDock-GPU	median_best_rmsd_A	-0.34497323631726395	-1.105404850460153	0.24821984517363788	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Yan72	100	Transfer-NonSurface	AutoDock-GPU	valid_fraction_pct	1.3888888888888715	0.0	4.166666666666671	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-All	Transfer-NonSurface	pose_density_lt2_pct	7.948717948717951	4.55128205128205	12.307692307692307	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-All	Transfer-NonSurface	coverage_k10_lt2_pct	26.282051282051285	15.384615384615385	37.82051282051282	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-All	Transfer-NonSurface	median_best_rmsd_A	-0.966919603976307	-1.4406882862549897	-0.5372178790132703	Angstrom	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-All	Transfer-NonSurface	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-All	Transfer-NonSurface	pose_density_lt2_pct	5.064102564102565	2.3076923076923084	8.269230769230768	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-All	Transfer-NonSurface	coverage_k10_lt2_pct	14.743589743589745	5.128205128205131	24.999999999999996	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-All	Transfer-NonSurface	median_best_rmsd_A	-0.5304169115071793	-0.8718701417582231	-0.2700109494901809	Angstrom	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-All	Transfer-NonSurface	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-All	Transfer-NonSurface	pose_density_lt2_pct	4.615384615384614	1.7948717948717952	7.692307692307694	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-All	Transfer-NonSurface	coverage_k10_lt2_pct	12.820512820512821	3.2051282051282115	23.717948717948723	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-All	Transfer-NonSurface	median_best_rmsd_A	-0.36656515554415625	-0.6965930321730374	-0.09289667424332344	Angstrom	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Ruiz52	50	Transfer-All	Transfer-NonSurface	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-All	Transfer-NonSurface	pose_density_lt2_pct	4.038461538461538	1.536858974358974	6.924679487179466	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-All	Transfer-NonSurface	coverage_k10_lt2_pct	14.102564102564116	3.8461538461538467	24.999999999999993	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-All	Transfer-NonSurface	median_best_rmsd_A	-0.47980814078611833	-0.8482027484477831	-0.09713443472346016	Angstrom	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Ruiz52	100	Transfer-All	Transfer-NonSurface	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-All	Vina	pose_density_lt2_pct	6.53846153846154	2.6282051282051286	11.474358974358974	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-All	Vina	coverage_k10_lt2_pct	21.153846153846157	8.974358974358974	33.33333333333334	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-All	Vina	median_best_rmsd_A	-2.423766525930884	-3.7453418884659184	-1.281797855597126	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY_WITH_CENSORED_DRAWS	9961
Ruiz52	10	Transfer-All	Vina	valid_fraction_pct	28.846153846153854	17.307692307692307	41.666666666666664	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-All	rDock	pose_density_lt2_pct	-1.5384615384615365	-8.653846153846155	5.256410256410257	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-All	rDock	coverage_k10_lt2_pct	15.38461538461539	1.923076923076927	28.221153846153623	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-All	rDock	median_best_rmsd_A	-0.8899539275975505	-1.6911169043211134	-0.23983055391767766	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-All	rDock	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-All	LeDock	pose_density_lt2_pct	-2.051282051282051	-8.397435897435898	3.9118589743589522	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-All	LeDock	coverage_k10_lt2_pct	9.615384615384617	-3.846153846153843	23.076923076923073	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-All	LeDock	median_best_rmsd_A	-0.06348731759755033	-0.6761722955074514	0.42696330346020994	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-All	LeDock	valid_fraction_pct	2.948717948717942	0.06410256410255499	6.987179487179489	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-All	PLANTS	pose_density_lt2_pct	5.576923076923078	1.7948717948717952	10.19230769230769	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-All	PLANTS	coverage_k10_lt2_pct	17.307692307692314	6.410256410256409	28.846153846153847	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-All	PLANTS	median_best_rmsd_A	-1.2528204992642173	-2.0922957230145487	-0.694679803883366	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-All	PLANTS	valid_fraction_pct	3.846153846153854	0.0	9.615384615384599	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-All	AutoDock-GPU	pose_density_lt2_pct	3.9102564102564115	-0.512820512820511	8.782051282051281	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-All	AutoDock-GPU	coverage_k10_lt2_pct	19.87179487179488	8.33333333333334	31.410256410256416	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-All	AutoDock-GPU	median_best_rmsd_A	-1.1537833692642172	-1.9735135712690033	-0.5135799178465671	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-All	AutoDock-GPU	valid_fraction_pct	1.9230769230769482	0.0	5.769230769230774	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-NonSurface	Vina	pose_density_lt2_pct	-1.4102564102564106	-3.333333333333334	0.4487179487179487	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-NonSurface	Vina	coverage_k10_lt2_pct	-5.1282051282051295	-14.102564102564102	3.2051282051282044	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-NonSurface	Vina	median_best_rmsd_A	-1.4568469219545768	-2.8264047495367572	-0.31872111155344973	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY_WITH_CENSORED_DRAWS	9961
Ruiz52	10	Transfer-NonSurface	Vina	valid_fraction_pct	28.846153846153854	17.307692307692307	41.666666666666664	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-NonSurface	rDock	pose_density_lt2_pct	-9.487179487179487	-16.602564102564102	-3.4615384615384612	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-NonSurface	rDock	coverage_k10_lt2_pct	-10.897435897435896	-22.435897435897438	-1.7763568394002505e-15	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-NonSurface	rDock	median_best_rmsd_A	0.07696567637875651	-0.6142016178332314	0.6071850345948961	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-NonSurface	rDock	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-NonSurface	LeDock	pose_density_lt2_pct	-10.000000000000002	-16.474358974358974	-4.487179487179487	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-NonSurface	LeDock	coverage_k10_lt2_pct	-16.66666666666667	-29.48717948717949	-4.487179487179489	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-NonSurface	LeDock	median_best_rmsd_A	0.9034322863787567	0.3853594787052612	1.322001085254465	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-NonSurface	LeDock	valid_fraction_pct	2.948717948717942	0.06410256410255499	6.987179487179489	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-NonSurface	PLANTS	pose_density_lt2_pct	-2.371794871794872	-4.67948717948718	-0.5769230769230769	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-NonSurface	PLANTS	coverage_k10_lt2_pct	-8.974358974358973	-17.94871794871795	-1.9230769230769234	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-NonSurface	PLANTS	median_best_rmsd_A	-0.2859008952879103	-1.0672530692359536	0.19892127910204305	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-NonSurface	PLANTS	valid_fraction_pct	3.846153846153854	0.0	9.615384615384599	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-NonSurface	AutoDock-GPU	pose_density_lt2_pct	-4.038461538461538	-8.269230769230768	-0.8974358974358974	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-NonSurface	AutoDock-GPU	coverage_k10_lt2_pct	-6.410256410256407	-14.743589743589748	1.2820512820512802	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-NonSurface	AutoDock-GPU	median_best_rmsd_A	-0.18686376528791016	-0.9101300262189055	0.3480142905799361	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	10	Transfer-NonSurface	AutoDock-GPU	valid_fraction_pct	1.9230769230769482	0.0	5.769230769230774	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-All	Vina	pose_density_lt2_pct	6.602564102564104	2.7564102564102573	11.282051282051281	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-All	Vina	coverage_k10_lt2_pct	21.15384615384615	7.692307692307693	35.256410256410255	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-All	Vina	median_best_rmsd_A	-2.597447896650965	-3.958685441462901	-1.4560245492308501	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY_WITH_CENSORED_DRAWS	9961
Ruiz52	25	Transfer-All	Vina	valid_fraction_pct	28.846153846153854	17.307692307692307	41.666666666666664	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-All	rDock	pose_density_lt2_pct	-1.4743589743589727	-8.717948717948719	5.384615384615383	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-All	rDock	coverage_k10_lt2_pct	15.384615384615383	1.2820512820512846	29.48717948717949	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-All	rDock	median_best_rmsd_A	-1.0636352983176316	-1.774761769864286	-0.5560000707252476	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Ruiz52	25	Transfer-All	rDock	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
